,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,price,has_availability,calendar_last_scraped,first_review,last_review,instant_bookable,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
57,2024-12-30,2013-05-15,within an hour,100%,100%,t,t,t,Private room in loft,Private room,1 bath,,t,2024-12-30,2013-06-03,2024-12-26,f,2.0,2.0,59.32047,18.05648,2.0,1.2,1.0,2.0,3.0,184.9,3.0,3.0,1125,1125.0,18,31,52,224,9.3,2.7,0.0,4.9,4.9,4.91,4.96,4.96,4.9,4.81,1.0,1.0,0.0,0.0
58,2024-12-30,2013-04-07,,,,f,t,t,Private room in rental unit,Private room,1.5 baths,,t,2024-12-30,2022-06-13,2022-09-17,f,1.0,3.0,59.28966,18.10292,1.0,1.2,1.4,2.0,3.0,7.0,3.0,3.0,7,7.0,0,0,0,0,6.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,1.0,1.0,0.0,0.0
59,2024-12-30,2013-05-16,a few days or more,25%,0%,f,t,t,Entire rental unit,Entire home/apt,2 baths,"$1,572.00",t,2024-12-30,2013-07-26,2015-08-10,f,2.0,3.0,59.34001,18.02843,5.0,2.0,3.0,4.0,2.9,64.0,2.7,3.0,64,64.0,28,58,88,363,23.0,0.0,0.0,4.83,4.74,4.83,4.83,5.0,4.91,4.83,2.0,1.0,0.0,0.0
60,2024-12-30,2013-06-02,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2017-12-27,2022-08-18,f,1.0,1.0,59.31016,18.05401,3.0,1.2,2.0,2.0,3.0,14.0,3.0,3.0,14,14.0,0,0,0,0,18.0,0.0,0.0,4.89,4.78,4.94,4.78,4.94,4.72,4.83,1.0,1.0,0.0,0.0
61,2024-12-30,2013-05-06,within an hour,100%,95%,f,t,t,Entire home,Entire home/apt,2 baths,"$3,786.00",t,2024-12-30,2014-03-12,2024-12-10,f,1.0,1.0,59.28009,18.06047,6.0,2.0,3.0,3.0,3.0,60.0,1.0,3.0,1125,1125.0,30,60,86,250,9.3,10.0,0.0,4.75,4.78,4.48,4.85,4.96,4.83,4.59,1.0,1.0,0.0,0.0
62,2024-12-30,2013-06-09,a few days or more,0%,0%,f,t,f,Entire rental unit,Entire home/apt,1 bath,$700.00,t,2024-12-30,2013-08-18,2019-04-05,t,1.0,2.0,59.34199,18.06906,2.0,1.0,1.0,1.0,2.9,365.0,2.7,3.0,365,365.0,30,60,90,214,21.0,0.0,0.0,4.76,4.85,4.19,4.95,4.85,4.79,4.68,1.0,1.0,0.0,0.0
63,2024-12-30,2013-06-10,within a few hours,100%,88%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,500.00",t,2024-12-30,2013-07-14,2024-08-17,f,2.0,2.0,59.34153,18.06322,2.0,1.0,1.0,1.0,10.0,82.0,2.7,3.0,82,82.0,0,0,0,30,39.0,6.0,0.0,4.92,4.87,4.9,5.0,4.97,4.95,4.9,1.0,1.0,0.0,0.0
64,2024-12-30,2013-06-10,,,57%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,200.00",t,2024-12-30,2013-08-23,2024-08-10,f,1.0,1.0,59.32357,17.98983,3.0,1.0,2.0,2.0,5.0,40.0,5.0,5.0,40,40.0,30,60,90,365,34.0,3.0,0.0,4.82,4.79,4.91,4.74,4.91,4.82,4.62,1.0,1.0,0.0,0.0
65,2024-12-30,2013-06-11,,,,f,t,f,Private room in villa,Private room,,,,2024-12-30,,,f,1.0,1.0,59.31886,17.98479,6.0,1.2,1.0,2.0,7.0,31.0,7.0,7.0,31,31.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
66,2024-12-30,2013-06-12,within an hour,100%,0%,f,t,t,Entire rental unit,Entire home/apt,2 baths,"$2,200.00",t,2024-12-30,2015-08-02,2023-08-13,f,1.0,1.0,59.34607,18.06306,4.0,2.0,2.0,4.0,2.9,90.0,2.7,3.0,90,90.0,10,17,21,204,12.0,0.0,0.0,4.83,5.0,4.83,5.0,5.0,5.0,4.83,1.0,1.0,0.0,0.0
67,2024-12-30,2013-05-09,,,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2019-08-11,2024-08-03,f,1.0,2.0,59.31815,18.0301,4.0,1.2,3.0,2.0,5.0,15.0,5.0,5.0,15,15.0,0,0,0,0,4.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
68,2024-12-30,2013-06-15,,,100%,f,t,t,Private room in rental unit,Private room,1 shared bath,$900.00,t,2024-12-30,2013-11-03,2023-12-28,f,3.0,3.0,59.31664,18.05903,2.0,1.0,1.0,1.0,2.0,50.0,2.0,3.0,50,50.0,0,0,0,0,9.3,0.0,0.0,4.95,4.95,4.98,4.98,4.97,4.97,4.84,1.0,1.0,0.0,0.0
69,2024-12-30,2013-01-13,within an hour,100%,0%,f,t,t,Private room in rental unit,Private room,1 bath,$975.00,t,2024-12-30,2013-08-16,2016-09-03,f,1.0,2.0,59.3397,18.07834,1.0,1.0,1.0,1.0,2.0,20.0,2.0,2.0,20,20.0,29,59,89,364,31.0,0.0,0.0,4.77,4.77,4.74,4.84,4.9,4.9,4.61,1.0,1.0,0.0,0.0
70,2024-12-30,2013-06-25,within a day,83%,0%,f,t,t,Entire townhouse,Entire home/apt,2 baths,"$2,294.00",t,2024-12-30,2013-07-13,2019-12-28,f,1.0,1.0,59.30438,17.96837,3.2,2.0,1.4,6.0,3.0,365.0,3.0,3.0,365,365.0,28,58,88,354,25.0,0.0,0.0,4.64,4.68,4.36,4.83,4.92,4.67,4.54,1.0,1.0,0.0,0.0
71,2024-12-30,2013-06-29,a few days or more,33%,0%,f,t,t,Entire rental unit,Entire home/apt,2 baths,"$2,210.00",t,2024-12-30,2013-07-25,2014-11-15,f,2.0,2.0,59.31323,18.05996,5.0,2.0,3.0,3.0,6.0,184.9,6.0,6.0,1125,1125.0,25,55,85,85,4.0,0.0,0.0,5.0,4.75,5.0,5.0,5.0,5.0,4.5,1.0,1.0,0.0,0.0
72,2024-12-30,2013-04-10,within a few hours,100%,89%,t,t,t,Private room in bed and breakfast,Private room,1 bath,,t,2024-12-30,2013-08-26,2023-09-18,f,2.0,3.0,59.32068,18.06563,1.0,1.2,1.4,2.0,1.0,184.9,1.0,1.0,1125,1125.0,0,0,0,0,9.3,0.0,0.0,4.92,4.91,4.81,4.92,4.95,4.98,4.89,2.0,1.0,0.0,0.0
73,2024-12-30,2013-07-11,within a few hours,100%,13%,t,t,t,Private room in rental unit,Private room,1 shared bath,$450.00,t,2024-12-30,2013-08-13,2024-10-10,f,2.0,2.0,59.29562,18.09225,2.0,1.0,1.0,2.0,2.0,10.0,2.0,2.0,10,10.0,0,29,57,228,9.3,3.0,0.0,4.77,4.84,4.74,4.94,4.91,4.75,4.74,2.0,1.0,0.0,0.0
74,2024-12-30,2013-07-22,,,63%,f,t,t,Private room in rental unit,Private room,1 shared bath,$700.00,t,2024-12-30,2015-08-07,2024-07-07,f,2.0,2.0,59.32916,18.02933,1.0,1.0,1.0,1.0,2.0,184.9,2.0,2.0,1125,1125.0,28,58,88,363,51.0,3.0,0.0,4.98,4.94,4.96,4.98,5.0,4.94,4.9,2.0,1.0,0.0,0.0
75,2024-12-30,2012-12-09,within an hour,100%,94%,t,t,t,Entire townhouse,Entire home/apt,1 bath,"$3,300.00",t,2024-12-30,2013-11-19,2024-08-12,f,2.0,2.0,59.28659,18.11973,7.0,1.0,3.0,3.0,3.0,100.0,3.0,3.0,1125,1125.0,3,9,11,208,9.3,7.0,0.0,4.94,4.88,4.67,4.94,5.0,4.77,4.82,1.0,1.0,0.0,0.0
76,2024-12-30,2013-08-05,within a day,78%,32%,f,t,t,Private room in condo,Private room,1 shared bath,$350.00,t,2024-12-30,2013-08-22,2024-10-23,f,2.0,3.0,59.26545,18.13086,2.0,1.0,2.0,1.0,4.0,120.0,4.0,4.0,120,120.0,30,60,90,365,9.3,4.0,0.0,4.79,4.77,4.67,4.88,4.9,4.63,4.77,2.0,1.0,0.0,0.0
77,2024-12-30,2013-08-07,within an hour,100%,0%,f,t,t,Private room in rental unit,Private room,1 bath,,t,2024-12-30,2014-04-21,2022-05-27,f,1.0,5.0,59.27643,18.13432,2.0,1.2,1.4,2.0,2.0,184.9,2.0,2.0,1125,1125.0,0,2,5,278,9.3,0.0,0.0,4.82,4.63,4.95,4.88,4.93,4.59,4.76,1.0,1.0,0.0,0.0
78,2024-12-30,2013-08-11,,,,f,t,f,Private room in rental unit,Private room,1 bath,,,2024-12-30,,,f,1.0,1.0,59.2596,18.02515,1.0,1.2,1.0,2.0,1.0,184.9,1.0,1.0,1125,1125.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
79,2024-12-30,2013-08-13,,,40%,f,t,t,Entire townhouse,Entire home/apt,2 baths,"$1,499.00",t,2024-12-30,2016-08-08,2024-08-12,f,2.0,3.0,59.27477,17.8875,5.0,2.0,3.0,3.0,6.0,17.0,6.0,6.0,1125,1125.0,30,60,90,90,14.0,1.0,0.0,4.71,4.86,4.31,5.0,4.93,4.79,4.71,1.0,1.0,0.0,0.0
80,2024-12-30,2013-08-18,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,500.00",t,2024-12-30,,,f,1.0,3.0,59.30034,17.98018,2.0,1.0,1.0,2.0,6.0,10.0,6.0,6.0,10,10.0,27,57,87,177,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
81,2024-12-30,2013-08-20,,,,f,t,t,Entire home,Entire home/apt,1.5 baths,,t,2024-12-30,2014-06-02,2019-07-23,t,1.0,1.0,59.2846,18.09112,5.0,1.2,2.0,2.0,4.0,184.9,4.0,4.0,1125,1125.0,0,0,0,0,16.0,0.0,0.0,4.88,4.88,5.0,5.0,5.0,4.88,4.88,1.0,1.0,0.0,0.0
82,2024-12-30,2013-08-25,within a day,50%,31%,f,t,t,Private room in rental unit,Private room,1.5 shared baths,$229.00,t,2024-12-30,2014-12-13,2024-11-29,f,1.3,4.0,59.30522,17.97684,1.0,1.5,1.0,1.0,2.9,184.9,2.7,3.0,1125,1125.0,29,59,89,364,17.0,3.0,0.0,4.65,4.63,4.8,4.81,4.94,4.81,4.44,1.2,1.0,0.0,0.0
83,2024-12-30,2012-02-13,,,80%,f,t,t,Entire villa,Entire home/apt,2.5 baths,,t,2024-12-30,2015-08-09,2024-07-24,f,1.0,3.0,59.28507,18.07657,3.2,1.2,1.4,2.0,5.0,21.0,5.0,5.0,21,21.0,0,0,0,0,24.0,3.0,0.0,4.96,4.75,4.92,5.0,5.0,4.79,4.88,1.0,1.0,0.0,0.0
84,2024-12-30,2013-07-03,within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,686.00",t,2024-12-30,2015-09-29,2024-12-13,t,1.0,2.0,59.32443,18.07014,4.0,1.0,1.0,1.0,3.0,184.9,3.0,3.0,1125,1125.0,27,30,30,95,9.3,2.7,0.0,4.58,4.71,4.61,4.87,4.85,4.92,4.53,1.0,1.0,0.0,0.0
85,2024-12-30,2013-09-03,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2016-06-06,2016-06-06,f,1.0,6.0,59.34872,18.0584,3.0,1.2,1.0,2.0,3.0,3.0,3.0,3.0,3,3.0,30,60,90,180,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
86,2024-12-30,2013-02-28,a few days or more,0%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$3,400.00",t,2024-12-30,2014-06-10,2023-07-22,f,1.0,3.0,59.31892,18.07324,4.0,1.0,3.0,3.0,3.0,7.0,3.0,3.0,7,7.0,28,58,88,178,35.0,0.0,0.0,4.97,4.83,4.91,4.91,4.97,5.0,4.66,1.0,1.0,0.0,0.0
87,2024-12-30,2013-09-07,within an hour,100%,100%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,690.00",t,2024-12-30,2014-10-06,2024-12-23,f,1.0,1.0,59.32465,18.07507,2.0,1.0,1.0,2.0,3.0,184.9,3.0,3.0,1125,1125.0,0,0,0,0,9.3,2.7,0.0,4.79,4.79,4.81,4.95,4.92,4.98,4.77,1.0,1.0,0.0,0.0
88,2024-12-30,2013-09-09,within an hour,100%,99%,f,t,t,Entire loft,Entire home/apt,1 bath,"$1,543.00",t,2024-12-30,2014-11-03,2024-12-28,f,2.0,4.0,59.31311,18.08324,3.0,1.0,1.0,2.0,3.0,40.0,2.0,3.0,40,40.0,24,27,27,27,9.3,2.7,0.0,4.94,4.94,4.94,4.87,4.9,4.93,4.89,1.0,1.0,0.0,0.0
89,2024-12-30,2013-05-06,within a day,100%,0%,f,t,t,Private room in rental unit,Private room,1 shared bath,,t,2024-12-30,2013-12-19,2019-06-04,f,1.0,1.0,59.30509,18.01309,1.0,1.2,1.4,2.0,2.0,184.9,2.0,2.0,1125,1125.0,1,1,1,1,48.0,0.0,0.0,4.85,4.74,4.98,4.87,4.88,4.64,4.64,1.0,1.0,0.0,0.0
90,2024-12-30,2013-09-21,within a few hours,100%,38%,f,t,t,Entire rental unit,Entire home/apt,2 baths,"$4,000.00",t,2024-12-30,2015-08-09,2024-06-03,f,3.0,3.0,59.31729,18.06978,5.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,4,4.0,0,0,0,4,10.0,2.0,0.0,5.0,5.0,5.0,4.9,5.0,4.9,5.0,1.0,1.0,0.0,0.0
91,2024-12-30,2013-10-03,within an hour,100%,100%,t,t,t,Private room in rental unit,Private room,1 shared bath,$950.00,t,2024-12-30,2015-07-03,2024-12-17,t,1.0,1.0,59.31873252935418,18.06506834512685,2.0,1.0,1.0,1.0,3.0,30.0,1.0,3.0,1125,1125.0,24,54,75,337,9.3,2.7,0.0,4.88,4.9,4.64,4.91,4.96,4.95,4.81,1.0,1.0,0.0,0.0
92,2024-12-30,2013-11-07,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,100.00",t,2024-12-30,2015-05-10,2019-10-20,f,1.0,1.0,59.31455,18.08412,3.0,1.0,1.0,2.0,2.0,184.9,2.0,2.0,1125,1125.0,0,0,0,20,23.0,0.0,0.0,4.87,4.77,4.82,5.0,4.95,4.86,4.82,1.0,1.0,0.0,0.0
93,2024-12-30,2011-04-17,,,,f,t,t,Entire home,Entire home/apt,2 baths,"$8,000.00",t,2024-12-30,2014-07-19,2022-08-20,f,1.0,2.0,59.27087,17.971,7.0,2.0,1.4,4.0,7.0,60.0,7.0,7.0,60,60.0,23,53,83,263,10.0,0.0,0.0,5.0,4.78,5.0,5.0,4.89,4.89,5.0,1.0,1.0,0.0,0.0
94,2024-12-30,2013-11-20,within a day,100%,91%,t,t,t,Entire home,Entire home/apt,1 bath,$799.00,t,2024-12-30,2023-08-24,2024-12-09,f,1.0,1.0,59.2815836,18.0275256,4.0,1.0,1.0,2.0,2.0,184.9,2.0,2.0,1125,1125.0,27,57,84,264,41.0,2.7,0.0,4.85,4.85,4.71,4.93,4.85,4.88,4.85,1.0,1.0,0.0,0.0
95,2024-12-30,2013-11-22,,,,f,t,t,Entire home,Entire home/apt,2 baths,,t,2024-12-30,2014-01-06,2015-08-15,f,1.0,3.0,59.32446,17.93298,7.0,1.2,1.4,2.0,3.0,184.9,3.0,3.0,1125,1125.0,0,0,0,0,2.0,0.0,0.0,5.0,4.5,4.8,5.0,5.0,5.0,4.5,1.0,1.0,0.0,0.0
96,2024-12-30,2013-05-11,within an hour,100%,100%,t,t,t,Private room in townhouse,Private room,1.5 shared baths,$590.00,t,2024-12-30,2014-02-08,2024-09-10,f,2.0,2.0,59.29226,17.92663,2.0,1.5,1.0,2.0,2.0,184.9,2.0,2.0,1125,1125.0,30,60,90,365,9.3,10.0,0.0,4.86,4.85,4.85,4.88,4.9,4.64,4.77,2.0,1.0,0.0,0.0
97,2024-12-30,2013-05-11,within an hour,100%,100%,t,t,t,Private room in townhouse,Private room,1.5 shared baths,$690.00,t,2024-12-30,2014-02-21,2024-09-12,f,2.0,2.0,59.29336,17.92649,2.0,1.5,1.0,1.0,2.0,365.0,2.0,2.0,365,365.0,30,60,90,365,9.3,3.0,0.0,4.76,4.81,4.79,4.88,4.91,4.61,4.75,2.0,1.0,0.0,0.0
98,2024-12-30,2013-09-24,,,,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,,t,2024-12-30,2014-06-11,2022-08-05,f,1.0,1.0,59.31926,18.04005,5.0,1.2,1.4,2.0,4.0,90.0,4.0,4.0,90,90.0,0,0,0,0,9.3,0.0,0.0,4.84,4.86,4.62,4.9,4.9,4.86,4.67,1.0,1.0,0.0,0.0
99,2024-12-30,2013-12-20,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2018-07-15,2023-07-24,f,1.0,1.0,59.27742,18.13,4.0,1.2,2.0,2.0,9.0,29.0,2.7,9.0,29,29.0,0,0,0,0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
100,2024-12-30,2013-12-23,within a day,78%,29%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,050.00",t,2024-12-30,2024-07-16,2024-08-13,f,1.0,1.0,59.298818865083405,17.978867813944817,3.0,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365,365.0,26,56,86,86,3.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
101,2024-12-30,2013-11-27,within a day,100%,,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,$850.00,t,2024-12-30,2014-03-18,2020-09-17,f,1.0,6.0,59.33819,18.06881,3.0,1.5,2.0,2.0,2.9,100.0,2.7,3.0,100,100.0,0,26,56,146,9.3,0.0,0.0,4.84,4.9,4.96,4.95,4.97,4.87,4.8,1.0,1.0,0.0,0.0
102,2024-12-30,2011-07-06,,,57%,f,t,t,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,2016-11-05,2024-08-10,f,1.0,2.0,59.30883,18.0631,4.0,1.2,2.0,2.0,6.0,184.9,6.0,6.0,1125,1125.0,0,0,0,0,9.0,2.0,0.0,4.89,4.89,4.89,4.78,5.0,4.78,4.56,1.0,1.0,0.0,0.0
103,2024-12-30,2012-12-20,within an hour,100%,100%,t,t,t,Entire home,Entire home/apt,2.5 baths,"$3,500.00",t,2024-12-30,2014-07-16,2024-12-15,f,2.0,2.0,59.26965,18.06399,3.2,1.2,1.4,2.0,2.0,184.9,2.0,2.0,1125,1125.0,25,55,75,272,9.3,2.7,0.0,4.79,4.87,4.77,4.9,4.88,4.73,4.72,2.0,1.0,0.0,0.0
104,2024-12-30,2012-08-31,within a few hours,100%,41%,f,t,t,Private room in rental unit,Private room,1 shared bath,$350.00,t,2024-12-30,2014-02-07,2024-12-15,f,1.0,5.0,59.31691,18.06119,1.0,1.0,1.0,1.0,7.0,184.9,7.0,7.0,1125,1125.0,16,16,16,280,9.3,8.0,0.0,4.58,4.61,4.57,4.69,4.8,4.84,4.51,1.0,1.0,0.0,0.0
105,2024-12-30,2014-01-10,within an hour,100%,73%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$3,950.00",t,2024-12-30,2014-02-17,2024-12-24,f,2.0,2.0,59.31128,18.06236,4.0,1.0,3.0,3.0,2.0,184.9,2.0,2.0,1125,1125.0,6,19,29,79,9.3,17.0,0.0,4.88,4.86,4.58,4.93,4.94,4.89,4.76,1.0,1.0,0.0,0.0
106,2024-12-30,2013-11-20,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2014-04-30,2024-08-13,t,1.0,1.0,59.34772,18.06245,4.0,1.2,2.0,2.0,7.0,184.9,7.0,7.0,1125,1125.0,0,0,0,0,12.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,4.75,5.0,1.0,1.0,0.0,0.0
107,2024-12-30,2013-06-10,,,,f,t,f,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2014-04-23,2014-08-15,f,1.0,2.0,59.30026,17.93944,5.0,1.2,3.0,2.0,2.0,184.9,2.0,2.0,1125,1125.0,0,0,0,0,4.0,0.0,0.0,4.9,4.75,4.8,5.0,4.9,4.5,4.5,1.0,1.0,0.0,0.0
108,2024-12-30,2014-02-24,within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,193.00",t,2024-12-30,2015-11-15,2024-12-17,f,2.0,2.0,59.34496,18.05438,2.0,1.0,1.0,1.0,4.0,730.0,4.0,4.0,1125,1125.0,19,37,61,300,9.3,2.7,0.0,4.94,4.94,4.87,4.97,4.95,4.9,4.84,1.0,1.0,0.0,0.0
109,2024-12-30,2014-02-26,within a few hours,100%,79%,f,t,f,Entire rental unit,Entire home/apt,1 bath,$990.00,t,2024-12-30,2015-05-01,2018-09-16,f,1.0,6.0,59.33677,18.0272,2.0,1.0,1.0,1.0,7.0,100.0,7.0,7.0,100,100.0,30,60,90,365,7.0,0.0,0.0,4.43,4.57,4.8,4.71,4.86,4.86,4.29,1.0,1.0,0.0,0.0
110,2024-12-30,2014-02-18,,,100%,f,t,t,Entire rental unit,Entire home/apt,2 baths,"$4,000.00",t,2024-12-30,2014-07-25,2024-08-04,f,1.0,1.0,59.34293,18.05353,6.0,2.0,3.0,4.0,6.0,50.0,6.0,6.0,50,50.0,3,3,3,115,15.0,3.0,0.0,5.0,5.0,4.93,5.0,5.0,4.93,5.0,1.0,1.0,0.0,0.0
111,2024-12-30,2011-11-02,,,,f,t,t,Entire home,Entire home/apt,3 baths,,t,2024-12-30,,,f,1.0,1.0,59.33037567138672,18.064674377441406,6.0,1.2,1.4,2.0,1.0,184.9,1.0,1.0,1125,1125.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
112,2024-12-30,2014-03-05,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2014-06-04,2015-09-02,f,1.0,2.0,59.3326,17.99644,2.0,1.2,1.0,2.0,3.0,184.9,3.0,3.0,1125,1125.0,0,0,0,0,36.0,0.0,0.0,4.86,4.89,4.94,4.92,4.9,4.58,4.78,1.0,1.0,0.0,0.0
113,2024-12-30,2013-06-15,within a few hours,100%,67%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$700.00,t,2024-12-30,2014-05-04,2021-10-31,f,2.0,3.0,59.33362,17.98046,4.0,1.0,1.0,2.0,2.9,90.0,2.7,3.0,90,90.0,12,42,43,69,41.0,0.0,0.0,4.8,4.66,4.41,4.93,4.93,4.77,4.6,1.0,1.0,0.0,0.0
114,2024-12-30,2013-06-16,within an hour,100%,88%,t,t,t,Entire rental unit,Entire home/apt,1.5 baths,"$2,500.00",t,2024-12-30,2014-04-20,2024-12-27,f,1.0,2.0,59.31434,18.06096,4.0,1.5,3.0,4.0,3.0,184.9,3.0,5.0,1125,1125.0,0,0,0,0,9.3,13.0,0.0,4.99,4.96,4.96,4.97,4.95,4.95,4.82,1.0,1.0,0.0,0.0
115,2024-12-30,2011-08-03,within an hour,100%,89%,t,t,t,Entire home,Entire home/apt,2 baths,"$1,900.00",t,2024-12-30,2015-07-05,2015-07-05,f,3.0,1.8,59.26455,18.02296,5.0,2.0,3.0,5.0,1.0,184.9,1.0,1.0,1125,1125.0,25,25,25,25,1.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,3.0,1.0,0.0,0.0
116,2024-12-30,2012-04-23,,,14%,f,t,f,Private room in rental unit,Private room,1.5 shared baths,$459.00,t,2024-12-30,2015-09-19,2024-08-11,f,1.0,1.0,59.3088,17.9891,1.0,1.5,1.0,1.0,2.9,240.0,2.7,3.0,240,240.0,11,41,71,226,15.0,1.0,0.0,4.67,4.6,4.6,4.93,4.73,4.8,4.53,1.0,1.0,0.0,0.0
117,2024-12-30,2014-03-23,a few days or more,40%,18%,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,"$1,850.00",t,2024-12-30,2014-06-03,2024-08-24,f,1.0,1.0,59.3398,18.00785,4.0,1.5,2.0,3.0,2.0,30.0,2.0,2.0,30,30.0,0,26,53,249,33.0,6.0,0.0,4.97,4.94,4.97,5.0,4.97,4.88,4.85,1.0,1.0,0.0,0.0
118,2024-12-30,2014-03-25,within an hour,100%,83%,f,t,t,Entire home,Entire home/apt,2 baths,"$2,000.00",t,2024-12-30,2023-07-16,2024-07-31,f,1.0,1.0,59.27644189999999,18.114881,6.0,2.0,1.4,4.0,5.0,20.0,5.0,5.0,20,20.0,0,0,0,120,6.0,3.0,0.0,5.0,4.83,5.0,5.0,5.0,5.0,4.67,1.0,1.0,0.0,0.0
119,2024-12-30,2012-08-30,within a few hours,100%,95%,t,t,t,Private room in condo,Private room,1 shared bath,$390.00,t,2024-12-30,2014-08-29,2024-10-19,f,1.0,2.0,59.26278,18.07926,1.0,1.0,2.0,1.0,2.0,184.9,2.0,2.0,1125,1125.0,0,0,0,151,9.3,13.0,0.0,4.82,4.87,4.73,4.94,4.92,4.71,4.87,1.0,1.0,0.0,0.0
120,2024-12-30,2013-08-06,within an hour,100%,99%,t,t,t,Entire loft,Entire home/apt,1 bath,$630.00,t,2024-12-30,2015-02-03,2024-12-15,f,3.0,3.0,59.33761,18.10043,2.0,1.0,1.0,1.0,3.0,45.0,3.0,3.0,1125,1125.0,10,19,33,91,9.3,2.7,0.0,4.81,4.9,4.81,4.94,4.83,4.83,4.78,1.0,1.0,0.0,0.0
121,2024-12-30,2014-03-26,a few days or more,0%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,900.00",t,2024-12-30,2017-05-28,2023-11-19,f,1.0,1.0,59.3201,18.05927,3.0,1.0,2.0,2.0,3.0,184.9,3.0,3.0,1125,1125.0,0,0,0,23,32.0,0.0,0.0,4.94,4.94,4.88,4.87,4.91,5.0,4.77,1.0,1.0,0.0,0.0
122,2024-12-30,2014-03-29,within a few hours,100%,79%,t,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2014-06-01,2024-12-01,f,1.0,1.0,59.30371,18.09832,3.0,1.2,2.0,2.0,3.0,30.0,3.0,3.0,30,30.0,0,0,0,0,9.3,2.7,0.0,4.83,4.84,4.86,4.82,4.91,4.49,4.72,1.0,1.0,0.0,0.0
123,2024-12-30,2014-03-31,,,95%,t,t,t,Private room in rental unit,Private room,1 shared bath,,t,2024-12-30,2014-04-29,2024-09-15,f,1.0,3.0,59.34739540267094,18.04627356224557,2.0,1.2,1.4,2.0,3.0,10.0,3.0,3.0,10,10.0,0,0,0,0,9.3,16.0,0.0,4.8,4.88,4.62,4.98,4.96,4.82,4.76,1.0,1.0,0.0,0.0
